<NUMBER OF ZONES>			110									
<NUMBER OF NODES>			1020									
<FIRST THRU NODE>			111									
<NUMBER OF LINKS>			2522									
<ORIGINAL HEADER>~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type		;
	491	494	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	492	451	1	20	20	1.11E-09	2	0	0	1	0	;
	492	496	1	0.222857143	0.222857143	1.83E-18	4.924	0	0	1	0	;
	492	506	1	0.24	0.24	1.83E-18	4.924	0	0	1	0	;
	493	467	1	0.156	0.156	1.97E-67	16.83	0	0	1	0	;
	493	494	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	494	495	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	495	496	1	0.266666667	0.266666667	7.01E-18	4.446	0	0	1	0	;
	495	511	1	0.168	0.168	4.60E-69	16.83	0	0	1	0	;
	496	492	1	0.222857143	0.222857143	1.83E-18	4.924	0	0	1	0	;
	496	497	1	0.213333333	0.213333333	7.01E-18	4.446	0	0	1	0	;
	496	512	1	0.24	0.24	1.83E-18	4.924	0	0	1	0	;
	497	450	1	0.173333333	0.173333333	8.95E-20	4.446	0	0	1	0	;
	497	498	1	0.24	0.24	7.01E-18	4.446	0	0	1	0	;
	497	513	1	0.186666667	0.186666667	9.27E-16	4.446	0	0	1	0	;
	498	500	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	498	514	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	499	396	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	499	493	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	500	472	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	500	503	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	501	473	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	501	510	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	502	472	1	13	13	1.11E-09	2	0	0	1	0	;
	502	503	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	503	516	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	503	566	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	503	44	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	504	460	1	0.156	0.156	1.97E-67	16.83	0	0	1	0	;
	504	505	1	0.346666667	0.346666667	1.95E-18	4.446	0	0	1	0	;
	505	451	1	0.168	0.168	4.60E-69	16.83	0	0	1	0	;
	505	506	1	0.253333333	0.253333333	1.95E-18	4.446	0	0	1	0	;
	506	490	1	0.222857143	0.222857143	1.83E-18	4.924	0	0	1	0	;
	506	492	1	0.24	0.24	1.83E-18	4.924	0	0	1	0	;
	506	507	1	0.226666667	0.226666667	1.95E-18	4.446	0	0	1	0	;
	507	450	1	0.186666667	0.186666667	9.27E-16	4.446	0	0	1	0	;
	507	457	1	0.173333333	0.173333333	3.22E-19	4.446	0	0	1	0	;
	507	508	1	0.226666667	0.226666667	1.95E-18	4.446	0	0	1	0	;
	508	462	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	508	509	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	509	473	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	509	510	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	510	502	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	510	564	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	511	453	1	0.18	0.18	4.60E-69	16.83	0	0	1	0	;
	511	499	1	0.346666667	0.346666667	7.01E-18	4.446	0	0	1	0	;
	512	475	1	0.257142857	0.257142857	1.83E-18	4.924	0	0	1	0	;
	512	496	1	0.24	0.24	1.83E-18	4.924	0	0	1	0	;
	512	511	1	0.266666667	0.266666667	7.01E-18	4.446	0	0	1	0	;
	513	454	1	0.2	0.2	9.27E-16	4.446	0	0	1	0	;
	513	497	1	0.186666667	0.186666667	8.95E-20	4.446	0	0	1	0	;
	513	512	1	0.213333333	0.213333333	7.01E-18	4.446	0	0	1	0	;
	514	455	1	0.18	0.18	1.97E-67	16.83	0	0	1	0	;
	514	513	1	0.253333333	0.253333333	7.01E-18	4.446	0	0	1	0	;
	515	500	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	515	514	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	516	476	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	516	515	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	517	422	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	517	464	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	517	474	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	518	478	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	54.04291888	;
	518	517	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	519	484	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	519	489	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	520	463	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	520	481	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	521	527	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	521	528	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	521	551	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	521	555	1	0.213333333	0.213333333	1.95E-18	4.446	0	0	1	0	;
	521	682	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	522	529	1	14	14	1.11E-09	2	0	0	1	0	;
	522	551	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	522	552	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	522	45	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	523	530	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	523	542	1	0.257142857	0.257142857	1.48E-19	4.924	0	0	1	0	;
	523	553	1	0.257142857	0.257142857	1.48E-19	4.924	0	0	1	0	;
	523	581	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	524	536	1	0.213333333	0.213333333	1.95E-18	4.446	0	0	1	0	;
	524	657	1	0.171428571	0.171428571	1.48E-19	4.924	0	0	1	0	;
	524	673	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	525	537	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	525	586	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	525	595	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	525	53	1	0.5	0.5	0.00E+00	0	0	0	9	0	;
	526	463	1	0.16	0.16	7.01E-18	4.446	0	0	1	0	;
	526	470	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	527	521	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	527	528	1	0.066666667	0.066666667	7.01E-18	4.446	0	0	1	0	;
	527	716	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	528	548	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	528	563	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	529	549	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	529	565	1	13	13	1.11E-09	2	0	0	1	0	;
	530	523	1	0.168	0.168	4.30E-71	16.83	0	0	1	26.94864401	;
	530	541	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	530	568	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	530	45	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	531	570	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	531	572	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	532	533	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	532	571	1	0.106666667	0.106666667	1.95E-18	4.446	0	0	1	0	;
	533	219	1	0.36	0.36	7.01E-18	4.446	0	0	1	0	;
	533	242	1	0.257142857	0.257142857	3.58E-20	4.924	0	0	1	0	;
	533	571	1	0.4	0.4	1.95E-18	4.446	0	0	1	0	;
	533	573	1	0.188571429	0.188571429	1.48E-19	4.924	0	0	1	0	;
	533	15	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	534	531	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	534	542	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	534	573	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	535	555	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	535	559	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	535	589	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	535	721	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	536	524	1	0.213333333	0.213333333	1.95E-18	4.446	0	0	1	0	;
	536	561	1	0.16	0.16	7.01E-18	4.446	0	0	1	0	;
	536	588	1	13	13	1.11E-09	2	0	0	1	0	;
	536	589	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	537	525	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	537	540	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	537	544	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	538	539	1	0.186666667	0.186666667	4.25E-17	4.446	0	0	1	0	;
	538	574	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	538	15	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	539	226	1	0.533333333	0.533333333	4.25E-17	4.446	0	0	1	0	;
	539	579	1	0.186666667	0.186666667	7.23E-19	4.446	0	0	1	0	;
	540	537	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	540	580	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	540	584	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	541	531	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	541	542	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	542	523	1	0.257142857	0.257142857	1.48E-19	4.924	0	0	1	0	;
	542	534	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	542	577	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	543	540	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	543	544	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	544	538	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	544	579	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	545	526	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	545	547	1	0.293333333	0.293333333	1.95E-18	4.446	0	0	1	0	;
	546	526	1	0.213333333	0.213333333	1.95E-18	4.446	0	0	1	0	;
	546	547	1	0.133333333	0.133333333	7.01E-18	4.446	0	0	1	0	;
	547	532	1	0.106666667	0.106666667	7.01E-18	4.446	0	0	1	0	;
	548	529	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	548	551	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	549	550	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	549	552	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	550	530	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	550	567	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	551	521	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	551	522	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	551	45	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	551	556	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	552	522	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	552	553	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	552	558	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	553	523	1	0.257142857	0.257142857	1.48E-19	4.924	0	0	1	0	;
	553	550	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	124.1264317	;
	553	552	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	554	521	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	554	726	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	555	521	1	0.213333333	0.213333333	1.95E-18	4.446	0	0	1	0	;
	555	535	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	555	554	1	0.106666667	0.106666667	7.01E-18	4.446	0	0	1	0	;
	555	45	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	556	535	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	556	555	1	0.08	0.08	7.01E-18	4.446	0	0	1	0	;
	557	522	1	13	13	1.11E-09	2	0	0	1	0	;
	557	556	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	558	557	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	558	560	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	559	557	1	14	14	1.11E-09	2	0	0	1	0	;
	559	560	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	560	583	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	560	587	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	561	562	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	561	585	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	562	524	1	0.068571429	0.068571429	1.48E-19	4.924	0	0	1	0	;
	562	673	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	563	501	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	563	716	1	0.16	0.16	1.95E-18	4.446	0	0	1	0	;
	564	548	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	564	563	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	565	502	1	14	14	1.11E-09	2	0	0	1	0	;
	565	564	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	566	549	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	566	565	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	567	516	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	567	566	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	568	476	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	568	530	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	568	567	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	569	541	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	569	568	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	570	485	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	150.8993991	;
	570	569	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	571	546	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	571	570	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	571	572	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	572	573	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	573	239	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	573	533	1	0.188571429	0.188571429	1.48E-19	4.924	0	0	1	0	;
	573	534	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	574	543	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	574	575	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	575	240	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	575	576	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	576	534	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	576	577	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	577	578	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	577	581	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	578	543	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	578	575	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	579	525	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	579	538	1	0.18	0.18	2.49E-65	16.83	0	0	1	0	;
	579	595	1	0.514285714	0.514285714	1.09E-18	4.924	0	0	1	0	;
	580	540	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	580	578	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	580	581	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	581	523	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	581	580	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	581	582	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	582	553	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	582	558	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	583	580	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	583	582	1	0.186666667	0.186666667	7.23E-19	4.446	0	0	1	0	;
	584	583	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	584	587	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	585	537	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	585	584	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	585	53	1	0.5	0.5	0.00E+00	0	0	0	9	0	;
	586	562	1	0.24	0.24	1.19E-20	4.924	0	0	1	0	;
	586	585	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	166.2621928	;
	587	561	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	587	588	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	588	559	1	0.173333333	0.173333333	4.59E-18	4.446	0	0	1	0	;
	588	589	1	0.066666667	0.066666667	7.01E-18	4.446	0	0	1	0	;
	589	535	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	589	536	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	589	721	1	0.133333333	0.133333333	7.01E-18	4.446	0	0	1	0	;
	590	535	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	590	554	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	591	594	1	0.333333333	0.333333333	4.25E-17	4.446	0	0	1	0	;
	591	595	1	0.685714286	0.685714286	1.09E-18	4.924	0	0	1	0	;
	591	945	1	1.266666667	1.266666667	7.01E-18	4.446	0	0	1	0	;
	592	611	1	0.266666667	0.266666667	7.23E-19	4.446	0	0	1	0	;
	592	946	1	1.2	1.2	1.09E-18	4.924	0	0	1	30.44599189	;
	593	600	1	0.3	0.3	1.54E-17	4.603	0	0	1	0	;
	593	606	1	0.3	0.3	1.54E-17	4.603	0	0	1	0	;
	593	607	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	594	640	1	0.666666667	0.666666667	2.11E-19	4.446	0	0	1	0	;
	595	525	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	595	591	1	0.48	0.48	4.60E-69	16.83	0	0	1	0	;
	596	597	1	0.771428571	0.771428571	1.48E-19	4.924	0	0	1	0	;
	596	599	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	63.97190282	;
	597	229	1	0.933333333	0.933333333	4.25E-17	4.446	0	0	1	0	;
	597	598	1	0.173333333	0.173333333	4.25E-17	4.446	0	0	1	0	;
	597	17	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	598	597	1	0.173333333	0.173333333	4.25E-17	4.446	0	0	1	0	;
	598	599	1	0.737142857	0.737142857	1.48E-19	4.924	0	0	1	0	;
	598	619	1	0.88	0.88	1.54E-17	4.603	0	0	1	0	;
	599	608	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	599	610	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	600	601	1	0.171428571	0.171428571	1.48E-19	4.924	0	0	1	0	;
	600	609	1	0.5	0.5	6.34E-19	4.603	0	0	1	0	;
	600	612	1	0.56	0.56	1.54E-17	4.603	0	0	1	0	;
	601	604	1	0.346666667	0.346666667	7.23E-19	4.446	0	0	1	0	;
	601	16	1	1	1	0.00E+00	0	0	0	9	0	;
	602	603	1	0.137142857	0.137142857	1.48E-19	4.924	0	0	1	0	;
	602	605	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	602	16	1	1	1	0.00E+00	0	0	0	9	0	;
	603	227	1	0.72	0.72	1.40E-18	4.924	0	0	1	0	;
	603	606	1	0.28	0.28	1.54E-17	4.603	0	0	1	0	;
	603	621	1	0.342857143	0.342857143	1.48E-19	4.924	0	0	1	0	;
	604	226	1	0.72	0.72	4.25E-17	4.446	0	0	1	0	;
	605	593	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	605	604	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	606	593	1	0.3	0.3	1.54E-17	4.603	0	0	1	0	;
	606	603	1	0.28	0.28	1.54E-17	4.603	0	0	1	0	;
	606	605	1	0.085714286	0.085714286	1.48E-19	4.924	0	0	1	0	;
	607	596	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	607	606	1	0.377142857	0.377142857	1.48E-19	4.924	0	0	1	0	;
	608	600	1	0.257142857	0.257142857	1.48E-19	4.924	0	0	1	0	;
	608	607	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	608	17	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	609	608	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	609	610	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	610	614	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	610	618	1	0.908571429	0.908571429	1.48E-19	4.924	0	0	1	0	;
	611	601	1	0.36	0.36	7.23E-19	4.446	0	0	1	0	;
	612	592	1	0.42	0.42	1.54E-17	4.603	0	0	1	0	;
	612	611	1	0.102857143	0.102857143	1.48E-19	4.924	0	0	1	0	;
	613	609	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	613	612	1	0.377142857	0.377142857	1.48E-19	4.924	0	0	1	0	;
	614	613	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	614	616	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	615	613	1	0.24	0.24	1.48E-19	4.924	0	0	1	0	;
	615	616	1	0.222857143	0.222857143	3.30E-17	4.924	0	0	1	0	;
	616	615	1	0.222857143	0.222857143	3.30E-17	4.924	0	0	1	0	;
	616	617	1	0.24	0.24	3.30E-17	4.924	0	0	1	0	;
	616	919	1	1.066666667	1.066666667	7.01E-18	4.446	0	0	1	0	;
	617	614	1	0.462857143	0.462857143	1.48E-19	4.924	0	0	1	0	;
	617	616	1	0.24	0.24	3.30E-17	4.924	0	0	1	0	;
	617	618	1	0.222857143	0.222857143	3.30E-17	4.924	0	0	1	0	;
	617	19	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	618	617	1	0.222857143	0.222857143	3.30E-17	4.924	0	0	1	0	;
	618	619	1	0.137142857	0.137142857	3.30E-17	4.924	0	0	1	0	;
	619	598	1	0.88	0.88	4.30E-17	4.603	0	0	1	0	;
	619	618	1	0.137142857	0.137142857	3.30E-17	4.924	0	0	1	0	;
	619	918	1	1.6	1.6	1.54E-17	4.603	0	0	1	0	;
	620	621	1	0.771428571	0.771428571	1.48E-19	4.924	0	0	1	0	;
	621	596	1	0.333333333	0.333333333	7.01E-18	4.446	0	0	1	0	;
	621	620	1	0.771428571	0.771428571	1.48E-19	4.924	0	0	1	0	;
	621	17	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	622	623	1	0.48	0.48	1.09E-18	4.924	0	0	1	0	;
	622	883	1	0.857142857	0.857142857	1.09E-18	4.924	0	0	1	0	;
	623	622	1	0.48	0.48	1.09E-18	4.924	0	0	1	0	;
	623	636	1	0.333333333	0.333333333	4.25E-17	4.446	0	0	1	0	;
	623	646	1	1.028571429	1.028571429	1.09E-18	4.924	0	0	1	0	;
	623	50	1	0.5	0.5	0.00E+00	0	0	0	9	77.82312844	;
	624	627	1	0.066666667	0.066666667	4.25E-17	4.446	0	0	1	0	;
	624	641	1	0.506666667	0.506666667	4.25E-17	4.446	0	0	1	0	;
	624	646	1	1.028571429	1.028571429	1.09E-18	4.924	0	0	1	0	;
	624	61	1	0.583333333	0.583333333	0.00E+00	0	0	0	9	0	;
	625	629	1	0.6	0.6	1.09E-18	4.924	0	0	1	0	;
	625	641	1	0.426666667	0.426666667	4.25E-17	4.446	0	0	1	180.0605383	;
	625	653	1	0.805714286	0.805714286	1.09E-18	4.924	0	0	1	0	;
	625	49	1	0.75	0.75	0.00E+00	0	0	0	9	0	;
	626	638	1	0.133333333	0.133333333	7.09E-19	4.734	0	0	1	166.6232792	;
	626	640	1	0.133333333	0.133333333	4.84E-18	4.734	0	0	1	0	;
	626	658	1	55	55	2.18E-09	2	0	0	1	0	;
	627	624	1	0.066666667	0.066666667	4.25E-17	4.446	0	0	1	0	;
	627	892	1	0.666666667	0.666666667	4.25E-17	4.446	0	0	1	0	;
	627	899	1	0.6	0.6	1.09E-18	4.924	0	0	1	0	;
	627	58	1	0.533333333	0.533333333	0.00E+00	0	0	0	9	0	;
	628	630	1	0.466666667	0.466666667	9.27E-16	4.446	0	0	1	0	;
	628	642	1	0.533333333	0.533333333	9.27E-16	4.446	0	0	1	0	;
	628	643	1	1	1	3.74E-16	4.603	0	0	1	0	;
	629	625	1	0.6	0.6	1.09E-18	4.924	0	0	1	0	;
	629	628	1	1.1	1.1	3.74E-16	4.603	0	0	1	0	;
	629	632	1	0.685714286	0.685714286	1.48E-19	4.924	0	0	1	0	;
	629	653	1	0.466666667	0.466666667	7.01E-18	4.446	0	0	1	0	;
	629	62	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	630	628	1	0.466666667	0.466666667	9.27E-16	4.446	0	0	1	0	;
	630	629	1	0.533333333	0.533333333	7.01E-18	4.446	0	0	1	0	;
	630	632	1	0.4	0.4	2.67E-20	4.734	0	0	1	0	;
	630	902	1	0.646666667	0.646666667	2.67E-20	4.734	0	0	1	0	;
	630	61	1	0.583333333	0.583333333	0.00E+00	0	0	0	9	0	;
	630	1013	1	0.733333333	0.733333333	4.25E-17	4.446	0	0	1	0	;
	631	646	1	0.3	0.3	6.08E-16	4.603	0	0	1	0	;
	631	899	1	1	1	2.50E-17	4.603	0	0	1	0	;
	632	630	1	0.4	0.4	2.67E-20	4.734	0	0	1	0	;
	632	637	1	0.22	0.22	2.67E-20	4.734	0	0	1	0	;
	632	924	1	0.411428571	0.411428571	1.48E-19	4.924	0	0	1	0	;
	632	64	1	0.75	0.75	0.00E+00	0	0	0	9	0	;
	633	634	1	0.565714286	0.565714286	1.48E-19	4.924	0	0	1	0	;
	633	644	1	0.18	0.18	2.29E-62	16.83	0	0	1	0	;
	633	40	1	1.083333333	1.083333333	0.00E+00	0	0	0	9	0	;
	634	635	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
